"","ASSESSMENT","ID_NO","BINOMIAL","PRESENCE","ORIGIN","SEASONAL","COMPILER","YEAR","CITATION","LEGEND","fid","GID_0","COUNTRY","prevalence.mean","DNC-175.mean","Peru-anuran-species-PSAD56.mean","prevalence.max","DNC-175.max","Peru-anuran-species-PSAD56.max","prevalence.sd","DNC-175.sd","Peru-anuran-species-PSAD56.sd","Area","Status"
"551",89226252,88428922,"Pristimantis incomptus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.035319588150052,0.00302075265790336,9.63798303604126,0.108171902596951,0.00536523992195725,12.8879976272583,0.050794786540342,0.00159833920352861,3.94545592345947,701.557121602419,"Least Concern"
"554",89359652,57312,"Pseudopaludicola ceratophyes",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00854119274113602,0.00835503737916695,107.03414755762,0.261644452810287,0.112318687140942,126.86547088623,0.0130454490120506,0.0131792536528845,7.77291289919232,199433.981740333,"Least Concern"
"555",90531097,78926514,"Hyalinobatrachium anachoretus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.103541374206543,0.0676457365043461,6.77732932567596,0.128650799393654,0.186953127384186,10.1048135757446,0.0234106381712522,0.103327675745748,5.11488702542062,23.2862419368995,"Endangered"
"556",91951432,91951423,"Psychrophrynella chirihampatu",1,1,1,"Jennifer Luedtke",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0310226243917506,0.000537492098019303,7.47315985815866,0.101083792746067,0.00331577798351645,9.02347469329834,0.0379287287910775,0.00123383907949283,1.26587974853392,76.2702720464961,"Least Concern"
"557",95508779,55824,"Trachycephalus typhonius",1,1,1,"IUCN",2009,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0146143524965062,0.0187754357709977,89.0014707115908,0.525817036628723,0.223081305623055,126.86547088623,0.0276781669260891,0.0323504567769441,25.1904377230848,614844.830606761,"Least Concern"
"558",98645194,55097,"Allobates insperatus",1,1,1,"Diego Cisneros-Heredia, Nicole Acosta and Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0361206363110493,0.000979830141562708,89.636860902282,0.109028697013855,0.00295590935274959,95.3459014892578,0.0192302355008845,0.00107144690698654,3.47534495375791,10702.2943255681,"Least Concern"
"559",98651452,56691,"Pristimantis katoptroides",1,1,1,"Diego Cisneros-Heredia and Ana Nicole Acosta",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0802880484414728,0.0137244740292646,15.0574582457542,0.229143992066383,0.0452759489417076,50.1065216064453,0.0556564149517031,0.0108551216688501,7.62637811109392,5238.79740692483,"Least Concern"
"562",99288087,57012,"Pristimantis trachyblepharis",6,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Presence Uncertain",1,"PER","Peru",0.0133359980645764,0.000279193838650826,111.362197875977,0.0226345416158438,0.000524749862961471,111.583915710449,0.00943481683611564,0.000170595378144341,0.288574948729481,14.5450711820526,"Least Concern"
"563",99930537,57749,"Chiasmocleis anatipes",6,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Presence Uncertain",1,"PER","Peru",0.0210709539431647,4.57031097587452e-05,123.59265096564,0.12698683142662,0.000205120202735998,126.86547088623,0.0229327766196864,4.78247223148765e-05,2.62161676658801,4577.01210074559,"Least Concern"
"565",100752621,56787,"Pristimantis nephophilus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.071982410736382,0.0348457304445963,13.1260533332825,0.343256235122681,0.16883647441864,55.2794799804688,0.0731926305603162,0.0375911460419965,14.2102806862171,5279.33826212149,"Near Threatened"
"566",106127040,89255161,"Phrynopus daemon",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.112523146905005,0.105003977194428,2.1157387693723,0.279936939477921,0.135279297828674,2.51721000671387,0.100494876632625,0.0341656647302121,0.446584713294998,19.3780731962528,"Endangered"
"568",106127134,78540093,"Pristimantis deyi",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.124992614611983,0.108590956777334,0.178231605910696,0.181571036577225,0.155890837311745,0.573349177837372,0.0404199594827704,0.035433760168248,0.264942124488525,392.929945242565,"Least Concern"
"570",106128151,89183170,"Bryophryne bakersfield",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.155990275243918,0.112127194801966,9.01380507151286,0.235876902937889,0.138061165809631,9.97340393066406,0.0865940381346782,0.0226103864722655,0.832030862845363,52.9694732281585,"Least Concern"
"571",107282679,107282592,"Hyloscirtus diabolus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.112756619496005,0.108540007279121,4.33226503431797,0.199110329151154,0.183417722582817,12.8945837020874,0.0687550106304405,0.0762855481813963,5.07756907999809,49.8810173437255,"Vulnerable"
"572",107282726,107282713,"Pristimantis iiap",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.00426904927007854,0.0205527978638808,95.3623224894206,0.00500906351953745,0.0222068838775158,97.6067047119141,0.000925846428529649,0.00143252050397275,2.41983504501736,31.4229318180622,"Data Deficient"
"573",107283827,107283813,"Pristimantis pluvialis",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0792124755680561,0.00586363404545409,12.9602043151855,0.098719522356987,0.018373241648078,14.7514810562134,0.0217903632089881,0.00772976582994009,1.26860527028354,524.361389399227,"Least Concern"
"575",107284706,55838,"Callimedusa atelopoides",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0114780645326081,0.019151656246535,103.706974104193,0.525817036628723,0.128806054592133,126.86547088623,0.0247561808316704,0.0292892340817391,8.57204446910517,249806.296533633,"Least Concern"
"576",107289222,55866,"Callimedusa tomopterna",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0137988336698979,0.0176940959611113,94.4182363023622,0.525817036628723,0.180293843150139,126.86547088623,0.0269885745511594,0.0315034496974974,17.7510738703164,565358.586144593,"Least Concern"
"577",107299731,55859,"Pithecopus palliatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0101197827322163,0.0229972965034218,97.1551880097135,0.525817036628723,0.201197862625122,125.913757324219,0.0177715590703465,0.0356395098856,15.1358893499841,388324.295312589,"Least Concern"
"578",107426294,78500935,"Gastrotheca dysprosita",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.234230067580938,0.161485275253654,3.9876434803009,0.379384070634842,0.253085732460022,5.54791069030762,0.101725125763774,0.07828110888825,1.37638593769897,10.4245089097366,"Data Deficient"
"580",111351558,111351516,"Lynchius tabaconas",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.243115790188313,0.134427011013031,3.5734384059906,0.252229779958725,0.138789743185043,3.65118718147278,0.0128891279406469,0.00616983500666127,0.109953372744797,28.8885137162698,"Least Concern"
"581",111351613,111351611,"Tepuihyla shushupe",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0205103596672416,2.561873770901e-06,90.5336494445801,0.0227738693356514,2.73174805442977e-06,91.8074722290039,0.0032010860716278,2.40238515664799e-07,1.80145745779204,11.4780654117915,"Least Concern"
"583",112688790,112688758,"Gastrotheca spectabilis",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0551461772993207,0.150464223697782,5.2931843996048,0.0900972336530685,0.184893429279327,6.48177576065063,0.0259027719878564,0.0370487501298704,1.1897749803049,11.0257403906967,"Data Deficient"
"585",112689529,112689481,"Ameerega shihuemoy",1,1,1,"Kelsey Neam & Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.040434876922518,0.067717993282713,15.7842855453491,0.0750497430562973,0.130503877997398,18.2951946258545,0.0195996866898425,0.0485484918345603,1.91832004479081,1138.43348616393,"Endangered"
"586",112690701,112690622,"Pristimantis ashaninka",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0533778900280595,0.0528731599915773,4.15996140241623,0.152362376451492,0.107555702328682,4.87129592895508,0.0673415782295263,0.0410685235158833,0.531543483672835,11.208759973501,"Least Concern"
"588",114106235,114106232,"Dendropsophus vraemi",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.00484633806627244,0.220855429768562,7.91602802276611,0.00600541196763515,0.224719107151031,7.93536806106567,0.00163917803109985,0.00546406495492209,0.0273509444600536,10.9113457080949,"Least Concern"
"589",114106509,114106467,"Bryophryne phuyuhampatu",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0290275436354932,0.000111622145592349,7.82494175434113,0.101083792746067,0.000401154509745538,9.02347469329834,0.0484558762669632,0.000193404456679978,1.0418774093013,10.3436168388257,"Least Concern"
"591",114106936,114106920,"Phrynopus capitalis",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.101913722231984,0.171827428042889,0.656617194414139,0.16880214214325,0.183417722582817,0.908095717430115,0.0945945106042181,0.0163911517302656,0.355644337894748,10.543332094407,"Data Deficient"
"592",114106994,114106982,"Phrynopus dumicola",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.175186589360237,0.169654279947281,0.740722447633743,0.181571036577225,0.183417722582817,0.908095717430115,0.00902897184251904,0.0194644472401194,0.23670154812476,39.5769356348741,"Least Concern"
"593",114107068,114107064,"Phrynopus personatus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.175186589360237,0.169654279947281,0.740722447633743,0.181571036577225,0.183417722582817,0.908095717430115,0.00902897184251904,0.0194644472401194,0.23670154812476,39.5769356348741,"Least Concern"
"594",115339156,195858,"Hyalinobatrachium bergeri",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0740504965428215,0.0773934762099492,15.1945616823353,0.39095875620842,0.27711421251297,47.8489151000977,0.0737893828294379,0.0696521345302988,7.4246747452692,35601.4664297653,"Least Concern"
"595",115339384,195860,"Hyalinobatrachium munozorum",1,1,1,"IUCN",2009,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00911582244513795,0.0239404590012114,82.0497577659214,0.489291697740555,0.223081305623055,108.266891479492,0.024122628792271,0.0310136690112128,23.3288341300978,116672.778779082,"Least Concern"
"596",115792227,115792225,"Phrynopus lapidoides",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.091129494830966,0.116332594305277,2.24353992938995,0.164335817098618,0.122375130653381,2.51721000671387,0.103529373802368,0.00854543685462174,0.387027934967172,10.8372897743525,"Data Deficient"
"597",115792237,115792235,"Phrynopus unchog",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0814266453186671,0.122648162146409,2.25758449236552,0.164335817098618,0.135279297828674,2.51721000671387,0.0751105950311287,0.0124968570843234,0.274749086386107,10.4128633701968,"Data Deficient"
"598",125179777,125179661,"Pristimantis boucephalus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.089381106197834,0.0834141448140144,5.82747483253479,0.112086340785027,0.0855676159262657,6.93396234512329,0.0321100506900704,0.00304546805312444,1.56480964689913,11.0550509625654,"Data Deficient"
"599",125181226,125181144,"Pristimantis bounides",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.00666239531710744,0.025246356613934,4.51772475242615,0.00760468374937773,0.0400641374289989,4.80941200256348,0.00133259708058392,0.0209555065929366,0.412508065115524,19.9903345746627,"Endangered"
"600",125181991,125181973,"Pristimantis puipui",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0248971600085497,0.0225206189788878,3.51187753677368,0.0473113171756268,0.033962044864893,3.66594362258911,0.0316984050548425,0.0161806196608751,0.217882348061918,10.8146296646444,"Data Deficient"
